,Date,AirPort,Mean TemperatureC,MeanDew PointC,Mean Humidity,Mean Sea Level PressurehPa,Mean VisibilityKm,Mean Wind SpeedKm/h,CloudCover,Rank_2018,State,2018_freq,city,lat,lng,population,density,Fuel_price,Holiday,Month,Year,Quarter,LOAD_FACTOR,Year_route,Quarter_route,daily_passengers,average_fare,ROUTE,AIR_TIME_MEAN
4350,2012-04-05,IAH,24,17,76,1009,10,6,3,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4351,2012-04-05,MIA,26,19,68,1011,15,16,4,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4352,2012-04-05,MCO,26,17,65,1009,16,15,6,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4353,2012-04-05,EWR,11,-4,39,1010,16,20,2,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4354,2012-04-05,SEA,6,3,76,1021,15,6,7,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4355,2012-04-05,MSP,11,-3,45,1020,16,15,3,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4356,2012-04-05,DTW,6,-3,59,1017,16,16,4,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4357,2012-04-05,PHL,11,-3,40,1011,16,16,3,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4358,2012-04-05,BOS,8,-4,49,1008,16,20,2,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4359,2012-04-05,LGA,8,-4,49,1008,16,20,2,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4360,2012-04-06,ATL,16,10,69,1012,16,12,5,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4361,2012-04-06,ORD,6,-2,59,1025,16,13,0,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4362,2012-04-06,LAX,15,0,39,1017,16,11,2,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4363,2012-04-06,DFW,19,13,66,1015,16,9,4,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4364,2012-04-06,DEN,12,-7,43,1003,16,35,1,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4365,2012-04-06,JFK,9,-8,35,1015,16,19,2,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4366,2012-04-06,SFO,10,2,59,1024,16,17,1,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4367,2012-04-06,CLT,12,6,65,1013,14,11,5,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4368,2012-04-06,LAS,14,-11,21,1017,16,11,0,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4369,2012-04-06,PHX,22,-9,16,1013,16,11,3,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4370,2012-04-06,IAH,22,13,61,1014,16,8,3,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4371,2012-04-06,MIA,27,21,72,1010,16,16,6,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4372,2012-04-06,MCO,24,16,60,1010,16,21,4,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4373,2012-04-06,EWR,9,-8,33,1014,16,19,1,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4374,2012-04-06,SEA,7,1,64,1025,16,9,5,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4375,2012-04-06,MSP,9,-3,46,1022,16,17,2,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4376,2012-04-06,DTW,7,-4,48,1024,16,9,0,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4377,2012-04-06,PHL,9,-6,36,1016,16,23,1,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4378,2012-04-06,BOS,7,-7,38,1013,16,17,2,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4379,2012-04-06,LGA,7,-7,38,1013,16,17,2,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4380,2012-04-07,ATL,16,7,61,1022,16,4,2,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4381,2012-04-07,ORD,11,0,54,1023,16,13,4,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4382,2012-04-07,LAX,20,-3,31,1016,16,12,0,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4383,2012-04-07,DFW,22,16,72,1018,16,13,5,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4384,2012-04-07,DEN,6,-9,42,1022,16,25,0,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4385,2012-04-07,JFK,11,-9,25,1016,16,25,2,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4386,2012-04-07,SFO,12,3,54,1020,16,12,3,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4387,2012-04-07,CLT,12,2,57,1022,16,7,0,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4388,2012-04-07,LAS,16,-11,16,1019,16,10,1,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4389,2012-04-07,PHX,23,-12,13,1014,16,5,5,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4390,2012-04-07,IAH,22,16,69,1019,16,6,3,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4391,2012-04-07,MIA,24,17,66,1016,16,16,4,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4392,2012-04-07,MCO,22,11,57,1019,16,19,3,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4393,2012-04-07,EWR,11,-11,23,1017,16,24,1,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4394,2012-04-07,SEA,9,-1,59,1024,16,15,2,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4395,2012-04-07,MSP,11,3,68,1019,11,16,6,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4396,2012-04-07,DTW,9,-2,49,1025,16,6,3,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4397,2012-04-07,PHL,12,-9,26,1019,16,21,0,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4398,2012-04-07,BOS,7,-6,42,1015,16,13,5,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4399,2012-04-07,LGA,7,-6,42,1015,16,13,5,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4400,2012-04-08,ATL,19,8,54,1021,16,14,3,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4401,2012-04-08,ORD,13,0,51,1022,16,19,2,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4402,2012-04-08,LAX,16,6,55,1016,16,10,2,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4403,2012-04-08,DFW,19,17,83,1023,12,10,7,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4404,2012-04-08,DEN,12,-9,32,1020,16,16,1,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4405,2012-04-08,JFK,14,-8,22,1010,16,24,3,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4406,2012-04-08,SFO,12,4,61,1018,16,13,5,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4407,2012-04-08,CLT,14,5,60,1018,16,7,4,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4408,2012-04-08,LAS,19,-16,9,1015,16,10,3,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4409,2012-04-08,PHX,24,-8,14,1014,16,7,4,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4410,2012-04-08,IAH,22,16,67,1022,16,5,3,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4411,2012-04-08,MIA,24,14,56,1020,16,15,1,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4412,2012-04-08,MCO,21,11,57,1021,16,10,3,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4413,2012-04-08,EWR,14,-8,23,1009,16,25,3,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4414,2012-04-08,SEA,14,-4,32,1019,16,15,5,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4415,2012-04-08,MSP,9,-6,37,1021,16,18,2,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4416,2012-04-08,DTW,13,-1,45,1017,16,23,4,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4417,2012-04-08,PHL,13,-6,29,1012,16,24,1,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4418,2012-04-08,BOS,8,-3,51,1008,16,15,7,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4419,2012-04-08,LGA,8,-3,51,1008,16,15,7,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.2239999999999998,0,4,2012,2,83.61,,,,,,
4420,2012-04-09,ATL,19,3,40,1018,16,15,1,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4421,2012-04-09,ORD,11,-3,48,1015,16,24,2,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4422,2012-04-09,LAX,15,8,65,1015,16,11,2,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4423,2012-04-09,DFW,19,16,87,1021,5,6,7,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4424,2012-04-09,DEN,11,-3,53,1018,16,16,2,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4425,2012-04-09,JFK,14,-6,29,1005,16,35,3,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4426,2012-04-09,SFO,13,6,61,1014,16,12,6,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4427,2012-04-09,CLT,16,2,40,1015,16,11,3,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4428,2012-04-09,LAS,22,-11,12,1011,16,11,2,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4429,2012-04-09,PHX,27,-6,17,1011,16,7,5,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4430,2012-04-09,IAH,23,16,65,1020,16,3,4,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4431,2012-04-09,MIA,23,14,56,1018,16,9,2,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4432,2012-04-09,MCO,21,12,63,1018,16,5,1,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4433,2012-04-09,EWR,14,-7,28,1005,16,30,3,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4434,2012-04-09,SEA,13,2,50,1014,16,7,7,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4435,2012-04-09,MSP,4,-7,44,1020,16,22,2,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4436,2012-04-09,DTW,10,-2,51,1012,16,21,2,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4437,2012-04-09,PHL,14,-3,36,1008,16,27,2,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4438,2012-04-09,BOS,11,-2,52,1000,16,27,6,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4439,2012-04-09,LGA,11,-2,52,1000,16,27,6,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.2039999999999997,0,4,2012,2,83.61,,,,,,
4440,2012-04-10,ATL,19,6,46,1016,16,17,3,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.158,0,4,2012,2,83.61,,,,,,
4441,2012-04-10,ORD,4,-8,42,1019,16,19,3,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.158,0,4,2012,2,83.61,,,,,,
4442,2012-04-10,LAX,14,8,72,1013,16,13,4,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.158,0,4,2012,2,83.61,,,,,,
4443,2012-04-10,DFW,23,17,70,1017,13,9,6,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.158,0,4,2012,2,83.61,,,,,,
4444,2012-04-10,DEN,14,2,48,1014,15,14,3,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.158,0,4,2012,2,83.61,,,,,,
4445,2012-04-10,JFK,12,-2,42,1007,16,23,4,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.158,0,4,2012,2,83.61,,,,,,
4446,2012-04-10,SFO,13,9,76,1011,13,11,8,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.158,0,4,2012,2,83.61,,,,,,
4447,2012-04-10,CLT,17,2,41,1012,16,12,2,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.158,0,4,2012,2,83.61,,,,,,
4448,2012-04-10,LAS,23,-6,14,1006,16,19,3,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.158,0,4,2012,2,83.61,,,,,,
4449,2012-04-10,PHX,26,-4,15,1009,16,13,4,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.158,0,4,2012,2,83.61,,,,,,
4450,2012-04-10,IAH,23,16,63,1019,16,3,4,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.158,0,4,2012,2,83.61,,,,,,
4451,2012-04-10,MIA,24,14,59,1017,16,8,3,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.158,0,4,2012,2,83.61,,,,,,
4452,2012-04-10,MCO,23,13,61,1017,16,8,3,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.158,0,4,2012,2,83.61,,,,,,
4453,2012-04-10,EWR,12,-3,40,1006,16,20,4,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.158,0,4,2012,2,83.61,,,,,,
4454,2012-04-10,SEA,13,6,64,1009,16,11,7,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.158,0,4,2012,2,83.61,,,,,,
4455,2012-04-10,MSP,2,-9,47,1024,16,19,2,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.158,0,4,2012,2,83.61,,,,,,
4456,2012-04-10,DTW,5,-3,54,1013,16,19,7,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.158,0,4,2012,2,83.61,,,,,,
4457,2012-04-10,PHL,13,-2,47,1008,16,23,4,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.158,0,4,2012,2,83.61,,,,,,
4458,2012-04-10,BOS,12,-4,32,1003,16,17,5,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.158,0,4,2012,2,83.61,,,,,,
4459,2012-04-10,LGA,12,-4,32,1003,16,17,5,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.158,0,4,2012,2,83.61,,,,,,
4460,2012-04-11,ATL,14,-3,43,1018,16,21,0,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.167,0,4,2012,2,83.61,,,,,,
4461,2012-04-11,ORD,6,-4,56,1024,16,13,1,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.167,0,4,2012,2,83.61,,,,,,
4462,2012-04-11,LAX,14,11,83,1015,13,20,6,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.167,0,4,2012,2,83.61,,,,,,
4463,2012-04-11,DFW,22,16,69,1017,16,10,3,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.167,0,4,2012,2,83.61,,,,,,
4464,2012-04-11,DEN,16,7,67,1011,10,24,7,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.167,0,4,2012,2,83.61,,,,,,
4465,2012-04-11,JFK,9,-2,46,1010,16,18,6,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.167,0,4,2012,2,83.61,,,,,,
4466,2012-04-11,SFO,12,7,72,1013,16,21,6,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.167,0,4,2012,2,83.61,,,,,,
4467,2012-04-11,CLT,11,-4,36,1016,16,16,1,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.167,0,4,2012,2,83.61,,,,,,
4468,2012-04-11,LAS,17,-1,29,1007,16,30,4,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.167,0,4,2012,2,83.61,,,,,,
4469,2012-04-11,PHX,22,3,33,1011,16,16,3,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.167,0,4,2012,2,83.61,,,,,,
4470,2012-04-11,IAH,24,16,67,1019,16,6,3,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.167,0,4,2012,2,83.61,,,,,,
4471,2012-04-11,MIA,25,16,54,1017,16,7,3,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.167,0,4,2012,2,83.61,,,,,,
4472,2012-04-11,MCO,23,13,59,1016,16,9,2,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.167,0,4,2012,2,83.61,,,,,,
4473,2012-04-11,EWR,10,-2,47,1010,16,19,6,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.167,0,4,2012,2,83.61,,,,,,
4474,2012-04-11,SEA,9,8,84,1006,14,9,8,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.167,0,4,2012,2,83.61,,,,,,
4475,2012-04-11,MSP,5,-7,47,1027,16,6,0,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.167,0,4,2012,2,83.61,,,,,,
4476,2012-04-11,DTW,7,-2,57,1020,16,15,6,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.167,0,4,2012,2,83.61,,,,,,
4477,2012-04-11,PHL,9,-2,49,1012,16,18,5,20 ,PA,15285948,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,3.167,0,4,2012,2,83.61,,,,,,
4478,2012-04-11,BOS,9,0,56,1009,16,15,4,16 ,MA,20010262,Boston,42.3188,-71.0846,4637537.0,5472.0,3.167,0,4,2012,2,83.61,,,,,,
4479,2012-04-11,LGA,9,0,56,1009,16,15,4,21 ,NY,15059648,New York,40.6943,-73.9249,19354922.0,11083.0,3.167,0,4,2012,2,83.61,,,,,,
4480,2012-04-12,ATL,12,-2,42,1022,16,8,1,1 ,GA,51866464,Atlanta,33.7627,-84.4225,5228750.0,1384.0,3.24,0,4,2012,2,83.61,,,,,,
4481,2012-04-12,ORD,9,-2,51,1023,16,8,2,3 ,IL,39874879,Chicago,41.8373,-87.6862,8675982.0,4612.0,3.24,0,4,2012,2,83.61,,,,,,
4482,2012-04-12,LAX,13,9,72,1021,16,14,4,2 ,CA,42626783,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,3.24,0,4,2012,2,83.61,,,,,,
4483,2012-04-12,DFW,22,17,76,1015,15,23,6,4 ,TX,32800721,Dallas,32.7936,-96.7662,5733259.0,1524.0,3.24,0,4,2012,2,83.61,,,,,,
4484,2012-04-12,DEN,12,3,61,1003,16,18,5,5 ,CO,31363573,Denver,39.7621,-104.8759,2787266.0,1774.0,3.24,0,4,2012,2,83.61,,,,,,
4485,2012-04-12,JFK,12,-1,44,1016,16,19,6,6 ,NY,30541459,New York,40.6943,-73.9249,19354922.0,11083.0,3.24,0,4,2012,2,83.61,,,,,,
4486,2012-04-12,SFO,12,7,68,1014,14,22,7,7 ,CA,27794154,San Francisco,37.7562,-122.443,3603761.0,7286.0,3.24,0,4,2012,2,83.61,,,,,,
4487,2012-04-12,CLT,9,-3,48,1022,16,8,0,12 ,NC,22283574,Charlotte,35.2079,-80.8304,1467362.0,1081.0,3.24,0,4,2012,2,83.61,,,,,,
4488,2012-04-12,LAS,15,-3,32,1011,16,28,4,9 ,NV,23655285,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,3.24,0,4,2012,2,83.61,,,,,,
4489,2012-04-12,PHX,19,-2,28,1014,16,13,4,13 ,AZ,21623842,Phoenix,33.5722,-112.0891,4081849.0,1212.0,3.24,0,4,2012,2,83.61,,,,,,
4490,2012-04-12,IAH,23,18,75,1017,15,11,5,14 ,TX,21157948,Houston,29.7869,-95.3905,5446468.0,1401.0,3.24,0,4,2012,2,83.61,,,,,,
4491,2012-04-12,MIA,26,16,58,1016,16,10,2,15 ,FL,21025210,Miami,25.7839,-80.2102,6381966.0,4969.0,3.24,0,4,2012,2,83.61,,,,,,
4492,2012-04-12,MCO,23,13,53,1017,15,13,2,10 ,FL,23184634,Orlando,28.4772,-81.3369,1776841.0,982.0,3.24,0,4,2012,2,83.61,,,,,,
4493,2012-04-12,EWR,12,-2,45,1016,16,20,5,11 ,NJ,22798354,Newark,40.7245,-74.1725,285154.0,4560.0,3.24,0,4,2012,2,83.61,,,,,,
4494,2012-04-12,SEA,10,5,72,1009,16,9,5,8 ,WA,24894338,Seattle,47.6211,-122.3244,3643765.0,3336.0,3.24,0,4,2012,2,83.61,,,,,,
4495,2012-04-12,MSP,9,-4,48,1021,15,11,3,17 ,MN,18363493,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,3.24,0,4,2012,2,83.61,,,,,,
4496,2012-04-12,DTW,8,-1,61,1023,15,5,2,19 ,MI,17437716,Detroit,42.3834,-83.1024,3522206.0,1873.0,3.24,0,4,2012,2,83.61,,,,,,
